,dengue_cases,daily_rainf_total,highest_30min_rainf,highest_60min_rainf,highest_120min_rainf,mean_temp,max_temp,min_temp,mean_wind_speed,max_wind_speed,dengue_searches,dengue_fever_searches,dengue_symptoms_searches
2017-09-24,39.0,5.685714285714286,3.3999999999999995,3.685714285714286,4.428571428571429,27.5,31.12857142857143,24.457142857142856,7.3999999999999995,36.714285714285715,12,4,3
2017-10-01,52.0,2.0,1.542857142857143,1.7428571428571427,1.8285714285714285,27.728571428571428,31.157142857142855,25.47142857142857,6.428571428571429,29.728571428571428,11,5,1
2017-10-08,55.0,4.314285714285715,2.7142857142857144,2.971428571428571,3.2285714285714286,27.428571428571427,31.314285714285713,25.042857142857144,6.642857142857143,30.2,10,4,3
2017-10-15,63.0,7.6000000000000005,6.3999999999999995,6.971428571428571,7.142857142857143,28.085714285714285,31.728571428571428,24.557142857142857,6.7,34.41428571428572,14,5,5
2017-10-22,77.0,0.1142857142857143,0.1142857142857143,0.1142857142857143,0.1142857142857143,29.157142857142855,32.74285714285714,26.785714285714285,7.2,28.385714285714283,12,3,2
2017-10-29,62.0,4.542857142857143,4.257142857142857,4.3428571428571425,4.371428571428572,27.400000000000002,31.67142857142857,24.82857142857143,5.414285714285714,27.0,12,2,2
2017-11-05,44.0,1.8000000000000003,0.8285714285714285,1.0,1.2285714285714284,27.32857142857143,30.52857142857143,24.614285714285717,6.485714285714286,28.957142857142856,11,4,3
2017-11-12,50.0,18.542857142857144,11.285714285714286,13.542857142857143,15.4,26.485714285714288,30.75714285714286,24.099999999999998,5.671428571428572,30.5,12,3,2
2017-11-19,24.0,11.714285714285714,6.914285714285714,8.685714285714285,9.457142857142857,27.271428571428572,31.02857142857143,24.485714285714288,6.085714285714286,34.57142857142857,10,4,2
2017-11-26,38.0,4.6000000000000005,2.9714285714285715,3.085714285714286,3.542857142857143,26.97142857142857,30.37142857142857,24.685714285714287,6.442857142857143,28.714285714285715,12,4,3
2017-12-03,34.0,2.771428571428572,1.457142857142857,1.8285714285714285,2.5142857142857147,27.542857142857144,31.32857142857143,25.314285714285713,7.657142857142857,30.485714285714288,13,4,1
2017-12-10,40.0,8.914285714285713,4.171428571428572,5.742857142857143,6.942857142857142,27.042857142857144,30.657142857142855,24.75714285714286,7.042857142857143,26.271428571428572,12,4,2
2017-12-17,51.0,18.62857142857143,10.171428571428573,13.571428571428571,15.857142857142858,26.842857142857145,31.37142857142857,24.342857142857145,7.728571428571429,29.357142857142858,10,3,1
2017-12-24,66.0,8.057142857142857,4.914285714285714,6.628571428571429,7.571428571428571,27.057142857142857,30.657142857142855,24.75714285714286,9.828571428571427,33.24285714285714,6,2,1
2017-12-31,53.38461538461539,17.2,8.342857142857143,9.285714285714286,11.171428571428569,26.52857142857143,29.87142857142857,24.342857142857145,8.6,33.128571428571426,9,3,2
2018-01-07,83.0,5.171428571428572,1.342857142857143,2.1714285714285713,2.4285714285714284,26.085714285714285,28.928571428571427,24.342857142857145,6.985714285714286,26.599999999999998,15,5,3
2018-01-14,68.0,20.942857142857143,6.0,8.6,11.914285714285715,24.5,26.7,22.785714285714285,7.985714285714287,28.685714285714287,10,3,3
2018-01-21,54.0,3.9142857142857146,3.1428571428571432,3.7714285714285714,3.8000000000000003,26.599999999999998,31.02857142857143,24.157142857142855,8.128571428571428,29.942857142857143,14,4,2
2018-01-28,45.0,4.771428571428571,2.942857142857143,3.542857142857143,4.114285714285714,26.771428571428572,31.342857142857145,24.728571428571428,6.714285714285714,29.04285714285714,10,4,1
2018-02-04,48.0,8.142857142857142,4.542857142857143,5.742857142857143,6.971428571428572,27.02857142857143,31.12857142857143,24.47142857142857,11.014285714285714,38.785714285714285,9,4,3
2018-02-11,50.0,0.0,0.0,0.0,0.0,26.5,30.17142857142857,24.2,13.228571428571428,37.285714285714285,9,4,3
2018-02-18,28.0,0.028571428571428574,0.028571428571428574,0.028571428571428574,0.028571428571428574,27.25714285714286,31.72857142857143,24.614285714285717,11.714285714285714,33.58571428571428,10,3,2
2018-02-25,39.0,0.14285714285714285,0.1142857142857143,0.14285714285714285,0.14285714285714285,27.614285714285717,32.142857142857146,25.157142857142855,11.785714285714286,33.4,8,2,2
2018-03-04,51.0,0.4571428571428572,0.37142857142857144,0.37142857142857144,0.37142857142857144,28.042857142857144,32.457142857142856,25.571428571428573,10.87142857142857,31.485714285714288,10,3,2
2018-03-11,37.0,3.0857142857142854,1.3714285714285714,2.085714285714286,2.2285714285714286,27.714285714285715,31.614285714285717,25.12857142857143,11.200000000000001,35.57142857142857,8,5,1
2018-03-18,39.0,0.0,0.0,0.0,0.0,28.485714285714288,33.114285714285714,25.814285714285713,11.271428571428572,33.542857142857144,10,4,1
2018-03-25,36.0,1.0,0.6285714285714287,0.7142857142857143,0.7142857142857143,28.37142857142857,32.82857142857143,25.857142857142858,10.299999999999999,31.014285714285712,10,2,2
2018-04-01,24.0,1.9428571428571428,0.7714285714285715,0.9714285714285714,1.2285714285714284,27.157142857142855,31.914285714285715,24.642857142857142,7.1571428571428575,32.51428571428571,11,6,4
2018-04-08,38.0,0.7428571428571428,0.7428571428571428,0.7428571428571428,0.7428571428571428,28.52857142857143,33.18571428571429,26.099999999999998,10.714285714285714,30.87142857142857,9,4,2
2018-04-15,38.0,2.0571428571428574,1.1142857142857143,1.2571428571428573,1.4571428571428573,28.914285714285715,33.8,26.285714285714285,9.828571428571427,31.542857142857144,7,3,1
2018-04-22,56.0,0.37142857142857144,0.2571428571428572,0.2571428571428572,0.2857142857142857,28.142857142857142,33.08571428571429,25.857142857142858,7.7,31.342857142857145,8,2,1
2018-04-29,56.0,4.8,3.6,4.371428571428572,4.542857142857143,28.414285714285715,32.98571428571429,25.24285714285714,6.8428571428571425,31.942857142857143,18,5,3
2018-05-06,77.0,3.742857142857143,3.3714285714285714,3.6285714285714286,3.6571428571428575,28.785714285714285,32.642857142857146,25.82857142857143,8.328571428571427,36.65714285714286,29,8,5
2018-05-13,62.0,0.19999999999999998,0.08571428571428573,0.14285714285714285,0.19999999999999998,29.685714285714287,32.91428571428571,27.47142857142857,11.228571428571428,33.628571428571426,13,4,2
2018-05-20,64.0,1.457142857142857,0.9714285714285714,1.1428571428571428,1.4000000000000001,28.414285714285715,32.885714285714286,26.042857142857144,6.471428571428571,27.914285714285715,21,4,3
2018-05-27,65.0,6.914285714285714,2.9428571428571426,3.485714285714286,4.0,28.314285714285713,32.41428571428572,25.642857142857142,6.914285714285714,28.785714285714285,13,3,3
2018-06-03,54.0,17.37142857142857,9.885714285714286,13.114285714285714,15.457142857142856,27.842857142857145,31.099999999999998,24.87142857142857,5.6000000000000005,30.028571428571432,12,3,2
2018-06-10,75.0,0.5999999999999999,0.5999999999999999,0.5999999999999999,0.5999999999999999,29.728571428571428,32.51428571428571,27.085714285714285,9.557142857142859,29.414285714285715,14,5,2
2018-06-17,55.0,1.6857142857142857,1.5142857142857142,1.5142857142857142,1.542857142857143,29.099999999999998,32.1,26.614285714285717,9.328571428571427,33.58571428571428,10,3,3
2018-06-24,61.0,4.628571428571428,4.085714285714286,4.457142857142857,4.457142857142857,27.74285714285714,31.0,24.771428571428572,8.27142857142857,36.45714285714286,10,1,2
2018-07-01,76.0,9.285714285714286,4.685714285714285,7.285714285714286,8.0,27.042857142857144,29.414285714285715,24.37142857142857,6.528571428571429,30.47142857142857,9,3,3
2018-07-08,58.0,9.114285714285714,5.314285714285715,7.971428571428571,9.028571428571428,28.24285714285714,31.142857142857142,25.485714285714288,9.985714285714286,34.271428571428565,12,3,1
2018-07-15,44.0,8.371428571428572,6.171428571428572,7.6000000000000005,8.257142857142856,28.25714285714286,30.87142857142857,25.457142857142856,10.285714285714286,34.15714285714286,12,3,4
2018-07-22,41.0,1.2857142857142858,1.1714285714285713,1.2571428571428573,1.2857142857142858,28.914285714285715,31.599999999999998,26.428571428571427,11.514285714285714,32.05714285714286,11,4,4
2018-07-29,56.0,0.7428571428571429,0.42857142857142855,0.7428571428571429,0.7428571428571429,29.0,32.05714285714286,26.857142857142858,12.4,35.41428571428571,12,3,2
2018-08-05,51.0,5.485714285714286,4.142857142857143,4.885714285714286,5.142857142857143,27.814285714285713,30.52857142857143,25.585714285714285,10.028571428571428,32.48571428571429,11,4,1
2018-08-12,59.0,0.9714285714285714,0.7999999999999999,0.8285714285714285,0.8571428571428571,28.571428571428573,31.442857142857143,26.085714285714285,10.342857142857143,33.542857142857144,8,3,1
2018-08-19,43.0,0.5428571428571428,0.42857142857142855,0.42857142857142855,0.42857142857142855,29.25714285714286,32.27142857142857,27.157142857142855,14.799999999999999,35.58571428571428,9,3,2
2018-08-26,68.0,10.171428571428573,5.542857142857143,5.628571428571428,5.8,28.24285714285714,31.942857142857147,25.37142857142857,9.814285714285715,34.0,9,3,4
2018-09-02,75.0,1.9714285714285715,1.8857142857142857,1.9714285714285715,1.9714285714285715,28.157142857142855,31.657142857142862,25.32857142857143,8.585714285714285,38.371428571428574,9,3,0
2018-09-09,76.0,13.828571428571431,9.62857142857143,11.200000000000001,11.857142857142858,27.185714285714287,29.87142857142857,23.814285714285713,6.228571428571429,32.04285714285714,11,3,2
2018-09-16,49.0,0.4857142857142857,0.37142857142857144,0.4571428571428572,0.4571428571428572,28.114285714285717,30.957142857142856,26.157142857142855,9.314285714285715,33.75714285714286,12,3,2
2018-09-23,63.0,5.228571428571429,3.4571428571428577,4.914285714285714,5.228571428571429,27.557142857142857,31.485714285714288,24.900000000000002,8.385714285714286,32.128571428571426,10,3,3
2018-09-30,40.0,0.0,0.0,0.0,0.0,29.157142857142855,32.6,26.842857142857145,12.028571428571428,34.15714285714286,9,4,2
2018-10-07,51.0,2.8285714285714287,2.1714285714285713,2.2,2.8000000000000003,29.185714285714287,33.07142857142857,26.585714285714285,11.62857142857143,37.68571428571429,8,5,2
2018-10-14,51.0,25.342857142857145,11.828571428571427,18.228571428571428,22.514285714285712,26.585714285714285,30.285714285714285,24.0,5.2,28.5,8,2,2
2018-10-21,62.0,3.8285714285714283,3.257142857142857,3.7714285714285714,3.8285714285714283,28.02857142857143,31.97142857142857,24.642857142857142,6.742857142857143,32.34285714285714,9,3,1
2018-10-28,78.0,1.3714285714285714,1.2285714285714284,1.2285714285714284,1.2857142857142858,27.8,32.1,25.47142857142857,6.1571428571428575,29.957142857142856,11,2,2
2018-11-04,75.0,1.8,1.0857142857142856,1.2,1.2,27.47142857142857,31.2,25.357142857142858,6.885714285714286,31.571428571428573,12,3,1
2018-11-11,71.0,3.4285714285714284,2.2857142857142856,2.7714285714285714,2.9714285714285715,27.32857142857143,31.52857142857143,24.957142857142856,5.6571428571428575,26.057142857142853,10,3,2
2018-11-18,78.0,6.857142857142857,5.085714285714286,5.8,6.285714285714286,27.17142857142857,30.74285714285714,24.142857142857142,5.385714285714286,32.7,10,3,2
2018-11-25,97.0,6.942857142857143,6.028571428571428,6.457142857142857,6.685714285714286,27.314285714285713,31.3,24.042857142857144,5.542857142857143,27.87142857142857,15,4,4
2018-12-02,109.0,6.371428571428572,4.0,4.542857142857143,5.171428571428572,27.442857142857143,31.0,25.057142857142857,6.928571428571429,29.37142857142857,18,4,3
2018-12-09,115.0,1.5714285714285714,0.9428571428571428,1.2285714285714284,1.3142857142857143,27.614285714285717,31.37142857142857,25.52857142857143,6.285714285714286,24.071428571428573,12,3,2
2018-12-16,108.0,11.057142857142859,6.228571428571428,8.228571428571428,10.542857142857143,26.885714285714283,30.67142857142857,24.957142857142856,6.3999999999999995,29.771428571428572,14,4,2
2018-12-23,128.0,2.8285714285714287,1.8857142857142857,2.542857142857143,2.7142857142857144,27.728571428571428,31.814285714285713,25.2,7.357142857142857,31.685714285714287,12,3,3
2018-12-30,160.0,2.5428571428571423,1.9142857142857144,2.1714285714285717,2.4285714285714284,28.285714285714285,32.48571428571429,25.442857142857143,6.857142857142857,32.32857142857143,12,5,0
2019-01-06,207.0,5.6000000000000005,3.057142857142857,3.6571428571428575,4.6000000000000005,28.614285714285717,32.642857142857146,25.914285714285715,9.257142857142856,32.871428571428574,20,6,3
2019-01-13,245.0,0.9142857142857143,0.5428571428571429,0.5428571428571429,0.5714285714285714,28.314285714285713,32.18571428571429,25.657142857142855,12.385714285714286,34.142857142857146,20,5,3
2019-01-20,215.0,7.771428571428572,2.3714285714285714,3.257142857142857,4.628571428571428,27.47142857142857,31.485714285714288,24.900000000000002,9.314285714285715,32.4,19,4,3
2019-01-27,222.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,27.642857142857142,31.042857142857144,25.599999999999998,12.700000000000001,37.371428571428574,18,6,2
2019-02-03,182.0,0.14285714285714285,0.1142857142857143,0.14285714285714285,0.14285714285714285,27.814285714285713,31.52857142857143,25.8,12.585714285714285,35.22857142857143,18,7,3
2019-02-10,138.0,0.0,0.0,0.0,0.0,28.385714285714283,33.07142857142857,25.5,12.071428571428571,36.471428571428575,26,8,4
2019-02-17,235.0,1.3142857142857143,0.6285714285714287,0.7142857142857143,1.0,28.085714285714285,33.028571428571425,25.157142857142855,12.714285714285714,35.6,20,4,4
2019-02-24,182.0,3.142857142857143,2.5142857142857147,2.9714285714285715,3.0,28.071428571428573,32.385714285714286,25.099999999999998,10.842857142857142,31.785714285714285,18,6,3
2019-03-03,157.0,0.028571428571428574,0.028571428571428574,0.028571428571428574,0.028571428571428574,28.342857142857145,32.785714285714285,25.857142857142858,13.357142857142858,37.55714285714286,16,4,3
2019-03-10,134.0,0.0,0.0,0.0,0.0,28.928571428571427,33.9,26.12857142857143,10.9,31.67142857142857,12,4,2
2019-03-17,109.0,3.857142857142857,2.7714285714285714,3.742857142857143,3.8285714285714287,28.52857142857143,33.614285714285714,25.0,10.22857142857143,33.371428571428574,14,4,1
2019-03-24,97.0,1.2571428571428573,1.2285714285714284,1.2571428571428573,1.2571428571428573,28.842857142857145,33.94285714285714,25.52857142857143,9.828571428571427,31.67142857142857,12,3,2
2019-03-31,100.0,5.2,4.228571428571429,4.942857142857143,5.2,28.7,32.94285714285714,25.685714285714287,9.357142857142858,29.5,14,4,4
2019-04-07,108.0,8.142857142857142,2.9714285714285715,5.257142857142857,6.914285714285714,28.114285714285717,32.51428571428571,24.857142857142858,7.928571428571429,31.271428571428572,16,4,2
2019-04-14,125.0,5.314285714285715,5.0,5.228571428571429,5.228571428571429,28.62857142857143,32.42857142857143,25.75714285714286,7.814285714285715,30.342857142857145,15,3,2
2019-04-21,135.0,3.057142857142857,2.314285714285714,2.742857142857143,2.7714285714285714,29.357142857142858,33.32857142857143,26.614285714285717,8.857142857142858,34.1,15,4,3
2019-04-28,157.0,8.457142857142857,3.114285714285714,5.085714285714286,7.057142857142857,28.428571428571427,32.3,26.085714285714285,5.871428571428572,28.071428571428573,15,5,4
2019-05-05,194.0,1.0285714285714287,1.0285714285714287,1.0285714285714287,1.0285714285714287,29.085714285714285,33.15714285714286,26.5,6.771428571428571,29.82857142857143,17,6,4
2019-05-12,287.0,4.571428571428571,3.1714285714285717,3.1999999999999997,3.542857142857143,29.457142857142856,33.285714285714285,25.900000000000002,6.228571428571429,33.471428571428575,22,5,4
2019-05-19,309.0,2.6285714285714286,0.2571428571428572,0.31428571428571433,0.37142857142857144,29.02857142857143,32.1,26.142857142857142,7.085714285714286,33.0,20,5,5
2019-05-26,378.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,29.271428571428572,32.52857142857143,27.057142857142857,8.4,33.214285714285715,31,7,8
2019-06-02,401.0,2.7142857142857144,1.8000000000000003,2.2857142857142856,2.4857142857142853,29.114285714285717,32.6,26.82857142857143,9.457142857142857,33.72857142857143,27,5,6
2019-06-09,400.0,7.571428571428571,3.257142857142857,4.171428571428572,5.857142857142857,27.728571428571428,30.485714285714288,25.657142857142855,7.485714285714286,29.814285714285713,28,7,6
2019-06-16,467.0,3.7142857142857144,2.1714285714285713,2.7142857142857144,3.0,28.957142857142856,31.75714285714286,26.614285714285717,9.442857142857141,31.842857142857145,42,10,8
2019-06-23,433.0,8.885714285714286,5.485714285714286,7.657142857142857,8.0,28.0,30.8,25.37142857142857,7.614285714285714,33.98571428571429,44,13,9
2019-06-30,497.0,2.7142857142857144,2.257142857142857,2.4,2.485714285714286,28.985714285714288,31.87142857142857,26.585714285714285,11.828571428571427,36.114285714285714,42,10,9
2019-07-07,593.0,0.05714285714285715,0.05714285714285715,0.05714285714285715,0.05714285714285715,29.25714285714286,32.18571428571429,27.400000000000002,12.0,33.214285714285715,44,13,8
2019-07-14,663.0,0.2571428571428571,0.2285714285714286,0.2571428571428571,0.2857142857142857,29.057142857142857,32.128571428571426,26.900000000000002,13.185714285714285,35.52857142857143,45,11,8
2019-07-21,646.0,0.37142857142857144,0.34285714285714286,0.37142857142857144,0.37142857142857144,28.814285714285713,31.714285714285715,26.585714285714285,13.214285714285714,37.285714285714285,45,12,8
2019-07-28,605.0,1.0571428571428572,0.6571428571428571,0.8571428571428571,1.0285714285714287,28.771428571428572,32.028571428571425,26.457142857142856,11.200000000000001,33.82857142857143,53,11,8
2019-08-04,599.0,0.0,0.0,0.0,0.0,29.442857142857143,32.857142857142854,27.37142857142857,14.614285714285714,36.785714285714285,52,10,9
2019-08-11,523.0,0.5714285714285714,0.4571428571428572,0.5428571428571429,0.5714285714285714,29.185714285714287,32.25714285714286,27.5,16.04285714285714,37.728571428571435,45,12,8
2019-08-18,524.0,0.0,0.0,0.0,0.0,29.585714285714285,33.18571428571429,27.571428571428573,16.257142857142856,38.800000000000004,41,9,8
2019-08-25,474.0,0.5428571428571428,0.4571428571428572,0.5428571428571428,0.5428571428571428,29.32857142857143,33.32857142857143,27.142857142857142,15.628571428571428,38.871428571428574,34,9,5
2019-09-01,414.0,0.5714285714285714,0.37142857142857144,0.37142857142857144,0.4857142857142857,28.25714285714286,31.771428571428572,26.057142857142857,11.828571428571427,34.67142857142857,34,9,6
2019-09-08,327.0,0.0,0.0,0.0,0.0,29.442857142857143,33.357142857142854,26.885714285714283,16.04285714285714,38.17142857142857,31,7,6
2019-09-15,317.0,0.0,0.0,0.0,0.0,29.2,32.91428571428572,27.142857142857142,13.971428571428572,33.68571428571429,32,7,4
2019-09-22,301.0,0.0,0.0,0.0,0.0,29.24285714285714,33.114285714285714,27.0,15.814285714285715,37.34285714285714,23,5,3
2019-09-29,261.0,3.057142857142857,2.3428571428571425,2.7714285714285714,2.9714285714285715,28.442857142857143,33.042857142857144,25.52857142857143,8.885714285714284,34.614285714285714,22,4,4
2019-10-06,246.0,2.2857142857142856,1.5714285714285714,1.8285714285714287,1.9714285714285715,27.67142857142857,32.3,24.62857142857143,8.957142857142857,37.028571428571425,21,4,4
2019-10-13,227.0,1.8,1.0,1.257142857142857,1.3142857142857143,28.32857142857143,33.18571428571429,25.285714285714285,7.928571428571429,34.55714285714286,23,6,3
2019-10-20,239.0,1.1428571428571428,0.6,0.6571428571428571,0.6571428571428571,28.87142857142857,33.3,26.357142857142858,8.7,38.214285714285715,20,5,4
2019-10-27,242.0,18.057142857142857,9.685714285714285,12.657142857142857,15.028571428571427,27.771428571428572,32.199999999999996,24.857142857142858,6.371428571428572,30.400000000000002,21,4,4
2019-11-03,308.0,4.285714285714286,3.1714285714285713,3.314285714285714,3.8000000000000003,28.099999999999998,32.357142857142854,25.32857142857143,6.628571428571428,31.17142857142857,27,6,6
2019-11-10,322.0,0.7714285714285714,0.7142857142857143,0.7428571428571428,0.7714285714285714,28.771428571428572,32.857142857142854,25.714285714285715,7.042857142857143,31.314285714285713,29,5,6
2019-11-17,373.0,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143,28.428571428571427,32.57142857142857,25.957142857142856,6.957142857142857,28.685714285714283,30,8,5
2019-11-24,331.0,3.2,2.771428571428572,2.8857142857142857,2.971428571428571,26.985714285714288,31.557142857142857,25.085714285714285,6.8999999999999995,29.17142857142857,27,7,5
2019-12-01,295.0,13.371428571428572,7.9142857142857155,9.828571428571427,10.828571428571427,27.714285714285715,32.128571428571426,25.099999999999998,7.357142857142857,30.5,21,6,4
2019-12-08,281.0,8.971428571428572,4.228571428571429,7.085714285714286,8.571428571428571,27.47142857142857,30.385714285714283,25.285714285714285,12.0,36.385714285714286,20,6,2
2019-12-15,257.0,43.4,12.028571428571428,15.571428571428571,20.857142857142858,24.914285714285715,27.5,23.114285714285717,7.471428571428571,29.928571428571427,21,7,4
2019-12-22,226.0,7.442857142857142,3.957142857142857,4.214285714285714,6.442857142857143,26.5,30.400000000000002,24.457142857142856,7.6571428571428575,28.585714285714285,26,9,5
2019-12-29,290.0,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.39999999999999997,27.542857142857144,31.228571428571428,25.228571428571428,11.314285714285715,32.6,21,8,4
2020-01-05,303.0,0.0,0.0,0.0,0.0,27.814285714285713,31.642857142857142,25.52857142857143,12.12857142857143,38.300000000000004,30,9,6
2020-01-12,343.0,2.6,1.0571428571428572,1.1714285714285713,1.5999999999999999,27.157142857142855,31.24285714285714,24.75714285714286,9.828571428571427,36.214285714285715,35,8,5
2020-01-19,404.0,0.0,0.0,0.0,0.0,27.97142857142857,32.1,25.52857142857143,12.171428571428573,34.41428571428572,27,8,3
2020-01-26,309.0,2.0285714285714285,0.5714285714285714,0.7999999999999999,1.1428571428571428,27.97142857142857,31.67142857142857,25.285714285714285,13.585714285714285,34.91428571428572,25,6,4
2020-02-02,370.0,8.0,3.7428571428571433,4.714285714285714,7.314285714285715,27.900000000000002,31.82857142857143,25.5,12.942857142857141,35.028571428571425,22,6,3
2020-02-09,400.0,2.085714285714286,0.6857142857142857,0.7428571428571429,1.2285714285714284,27.614285714285717,31.428571428571427,24.942857142857143,11.728571428571428,34.357142857142854,47,9,6
2020-02-16,380.0,3.4,2.914285714285714,2.9714285714285715,2.9714285714285715,27.87142857142857,31.82857142857143,25.342857142857145,10.228571428571428,30.24285714285714,52,11,6
2020-02-23,381.0,3.142857142857143,1.4857142857142858,1.657142857142857,1.9142857142857144,27.82857142857143,31.657142857142855,25.099999999999998,14.3,41.17142857142857,30,6,3
2020-03-01,374.0,0.6571428571428571,0.4571428571428572,0.4571428571428572,0.5714285714285714,28.085714285714285,32.0,25.62857142857143,13.928571428571429,37.94285714285714,28,8,4
2020-03-08,375.0,5.714285714285714,4.9142857142857155,5.542857142857143,5.714285714285714,28.271428571428572,32.58571428571428,25.62857142857143,10.085714285714285,32.44285714285714,29,5,4
2020-03-15,389.0,0.0,0.0,0.0,0.0,29.0,33.3,26.285714285714285,11.0,30.7,25,5,4
2020-03-22,368.0,6.971428571428571,3.4,5.171428571428571,6.771428571428571,28.47142857142857,32.628571428571426,25.957142857142856,11.328571428571427,35.22857142857143,35,8,5
2020-03-29,377.0,2.857142857142857,2.4,2.6,2.857142857142857,28.6,32.714285714285715,25.771428571428572,9.971428571428572,31.62857142857143,22,5,4
2020-04-05,315.0,8.142857142857142,6.457142857142857,7.971428571428571,8.085714285714285,29.12857142857143,33.55714285714286,26.0,9.771428571428572,34.4,21,4,3
2020-04-12,343.0,3.942857142857143,2.3999999999999995,3.0285714285714285,3.457142857142857,28.52857142857143,32.5,25.542857142857144,8.285714285714286,29.614285714285717,17,3,3
2020-04-19,360.0,0.0,0.0,0.0,0.0,29.585714285714285,33.542857142857144,26.842857142857145,10.014285714285716,32.02857142857143,29,3,3
2020-04-26,400.0,1.5714285714285714,1.0571428571428572,1.342857142857143,1.5142857142857142,28.857142857142858,33.41428571428572,26.542857142857144,7.714285714285714,29.357142857142858,22,5,3
2020-05-03,390.0,16.54285714285714,8.657142857142857,12.171428571428573,14.22857142857143,27.8,32.0,25.12857142857143,5.828571428571428,29.085714285714285,24,3,4
2020-05-10,507.0,15.028571428571427,10.514285714285714,13.799999999999999,15.0,29.0,32.642857142857146,26.014285714285712,7.8,31.485714285714288,34,8,4
2020-05-17,526.0,10.285714285714286,6.914285714285714,8.971428571428572,9.057142857142857,29.12857142857143,31.87142857142857,26.17142857142857,9.128571428571428,35.98571428571429,33,6,7
