,dengue_cases,daily_rainf_total,highest_30min_rainf,highest_60min_rainf,highest_120min_rainf,mean_temp,max_temp,min_temp,mean_wind_speed,max_wind_speed,dengue_searches,dengue_fever_searches,dengue_symptoms_searches
2020-05-24,619.0,4.542857142857143,3.9714285714285715,4.514285714285714,4.857142857142857,28.857142857142858,31.957142857142856,26.142857142857142,6.171428571428572,26.97142857142857,31,7,4
2020-05-31,732.0,3.314285714285714,1.8571428571428572,2.2285714285714286,3.0,29.17142857142857,32.471428571428575,26.285714285714285,7.242857142857142,31.47142857142857,51,8,7
2020-06-07,868.0,14.342857142857143,4.885714285714285,2.457142857142857,3.0,28.114285714285717,31.442857142857143,25.085714285714285,7.085714285714286,33.31428571428571,64,13,9
2020-06-14,1153.0,4.571428571428571,3.1142857142857143,3.6,4.0,28.585714285714285,31.75714285714286,25.62857142857143,8.871428571428572,34.114285714285714,75,10,10
2020-06-21,1371.0,6.942857142857142,3.142857142857143,4.371428571428572,5.371428571428572,27.642857142857142,30.3,25.52857142857143,6.228571428571429,29.099999999999998,78,12,13
2020-06-28,1460.0,6.3428571428571425,2.2,2.8857142857142857,3.685714285714286,27.885714285714283,30.271428571428572,25.685714285714287,9.414285714285715,34.65714285714286,70,12,14
2020-07-05,1448.0,1.4857142857142858,1.342857142857143,1.3714285714285714,1.3714285714285714,28.842857142857145,31.900000000000002,26.5,11.428571428571429,32.785714285714285,64,11,13
2020-07-12,1667.0,3.3142857142857145,2.4,3.0285714285714285,3.1714285714285713,27.657142857142855,30.442857142857143,25.571428571428573,7.685714285714285,31.47142857142857,77,11,13
2020-07-19,1729.0,2.457142857142857,0.9428571428571428,0.9714285714285714,1.2,27.74285714285714,30.942857142857143,25.8,7.6000000000000005,29.900000000000002,100,14,12
2020-07-26,1792.0,7.8,6.3999999999999995,7.457142857142856,7.685714285714285,28.071428571428573,31.242857142857144,25.12857142857143,9.171428571428573,37.81428571428571,76,13,13
2020-08-02,1378.0,6.257142857142857,3.8000000000000003,4.142857142857143,5.457142857142857,27.942857142857143,30.599999999999998,25.228571428571428,8.9,34.68571428571429,76,13,10
2020-08-09,1667.0,0.6857142857142857,0.6571428571428571,0.6857142857142857,0.6857142857142857,29.114285714285717,31.928571428571427,26.885714285714283,10.314285714285715,31.214285714285715,67,10,11
2020-08-16,1339.0,6.9142857142857155,4.2,6.142857142857143,6.571428571428571,28.185714285714287,31.12857142857143,25.67142857142857,8.371428571428572,32.27142857142857,57,10,9
2020-08-23,1287.0,5.371428571428571,2.5714285714285716,3.142857142857143,3.8857142857142857,27.67142857142857,30.97142857142857,25.214285714285715,8.357142857142858,37.042857142857144,53,7,9
2020-08-30,1154.0,1.8,1.2571428571428573,1.3714285714285714,1.5714285714285714,27.928571428571427,31.599999999999998,25.357142857142858,9.200000000000001,36.800000000000004,46,6,8
2020-09-06,938.0,8.657142857142857,4.885714285714286,5.8,6.571428571428571,27.585714285714285,30.814285714285713,25.47142857142857,8.014285714285714,31.72857142857143,36,6,5
2020-09-13,725.0,4.057142857142857,1.2,1.6285714285714286,2.3714285714285714,27.400000000000002,31.0,25.057142857142857,7.985714285714286,37.82857142857143,32,4,6
2020-09-20,671.0,3.3714285714285714,1.8571428571428572,2.7714285714285714,3.142857142857143,27.75714285714286,31.414285714285715,24.62857142857143,8.942857142857143,37.01428571428571,34,4,6
2020-09-27,591.0,5.0,1.9428571428571428,2.3428571428571425,3.0,27.457142857142856,30.857142857142858,24.62857142857143,7.185714285714285,34.142857142857146,27,3,5
2020-10-04,605.0,1.0571428571428572,0.6857142857142857,0.7428571428571429,0.9428571428571428,27.842857142857145,31.3,25.62857142857143,7.571428571428571,33.31428571428571,23,3,4
2020-10-11,529.0,3.857142857142857,2.914285714285714,3.4,3.7142857142857144,28.2,31.442857142857143,25.557142857142857,7.214285714285714,31.22857142857143,25,3,6
2020-10-18,592.0,0.9142857142857144,0.6571428571428571,0.6857142857142857,0.8857142857142858,28.814285714285713,31.82857142857143,25.914285714285715,8.914285714285715,34.65714285714286,23,4,3
2020-10-25,565.0,3.1142857142857143,2.0,2.314285714285714,2.6000000000000005,28.25714285714286,31.7,25.457142857142856,6.7,28.014285714285712,23,5,5
2020-11-01,440.0,2.685714285714286,2.4857142857142853,2.542857142857143,2.5714285714285716,28.114285714285717,31.914285714285715,25.37142857142857,6.514285714285714,29.37142857142857,17,3,4
2020-11-08,408.0,16.82857142857143,9.314285714285715,11.857142857142858,14.4,27.014285714285712,30.52857142857143,24.614285714285717,6.042857142857143,30.171428571428574,17,3,3
2020-11-15,355.0,5.485714285714286,2.685714285714286,3.085714285714286,3.4857142857142853,27.914285714285715,31.62857142857143,25.571428571428573,8.385714285714286,29.37142857142857,18,4,2
2020-11-22,258.0,5.057142857142857,2.542857142857143,3.314285714285714,4.057142857142857,27.357142857142858,32.114285714285714,25.0,6.614285714285714,29.357142857142858,16,2,4
2020-11-29,279.0,2.4571428571428577,0.8571428571428571,1.4285714285714286,1.7142857142857142,26.614285714285717,29.37142857142857,24.785714285714285,6.1000000000000005,22.75714285714286,17,4,4
2020-12-06,228.0,4.942857142857143,4.171428571428572,4.257142857142857,4.628571428571428,27.357142857142858,32.0,24.842857142857145,11.771428571428572,29.685714285714287,12,1,1
2020-12-13,227.0,20.285714285714285,15.028571428571428,17.057142857142857,18.771428571428572,27.185714285714287,32.24285714285714,23.914285714285715,11.1,33.628571428571426,11,3,1
2020-12-20,236.0,7.771428571428571,4.0285714285714285,5.257142857142858,5.571428571428571,26.457142857142856,30.428571428571427,24.157142857142855,6.328571428571428,29.114285714285717,11,2,2
2020-12-27,196.0,4.3999999999999995,3.457142857142857,4.057142857142857,4.114285714285714,27.485714285714288,31.642857142857142,24.728571428571428,7.8,28.314285714285713,8,1,2
2021-01-03,194.0,50.542857142857144,6.9142857142857155,10.62857142857143,16.02857142857143,25.97142857142857,28.657142857142855,23.8,8.6,32.25714285714286,11,2,1
2021-01-10,166.0,40.08571428571429,8.4,11.228571428571428,14.228571428571428,25.314285714285713,28.085714285714285,23.685714285714287,7.428571428571429,29.071428571428573,11,1,2
2021-01-17,152.0,2.4857142857142853,1.5142857142857142,1.5714285714285714,1.657142857142857,26.214285714285715,29.314285714285713,24.228571428571428,11.985714285714286,34.68571428571429,10,2,2
2021-01-24,135.0,4.628571428571428,2.8285714285714283,4.428571428571429,4.628571428571428,26.414285714285715,30.214285714285715,23.985714285714288,11.157142857142857,34.94285714285714,11,2,2
2021-01-31,141.0,1.6857142857142857,1.5714285714285714,1.6285714285714286,1.6285714285714286,26.885714285714283,30.728571428571428,24.357142857142858,11.357142857142858,34.128571428571426,9,2,1
2021-02-07,143.0,0.0,0.0,0.0,0.0,27.071428571428573,31.042857142857144,24.785714285714285,12.942857142857141,37.300000000000004,10,1,0
2021-02-14,148.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,27.514285714285712,31.785714285714285,25.185714285714287,13.442857142857141,34.9,11,2,1
2021-02-21,146.0,0.0,0.0,0.0,0.0,27.0,31.157142857142855,24.7,15.685714285714285,38.885714285714286,10,0,2
2021-02-28,140.0,0.0,0.0,0.0,0.0,27.5,32.6,24.542857142857144,10.857142857142858,30.942857142857143,12,2,2
2021-03-07,145.0,5.2,4.0285714285714285,4.771428571428571,5.028571428571429,28.24285714285714,33.65714285714286,25.285714285714285,12.457142857142857,35.714285714285715,10,3,2
2021-03-14,129.0,2.257142857142857,1.1428571428571428,1.3714285714285714,2.085714285714286,27.857142857142858,32.614285714285714,24.642857142857142,10.885714285714286,34.371428571428574,10,1,1
2021-03-21,120.0,3.142857142857143,2.9714285714285715,3.142857142857143,3.142857142857143,28.12857142857143,32.84285714285714,25.428571428571427,9.4,30.67142857142857,11,2,3
2021-03-28,113.0,7.714285714285714,2.4857142857142853,4.057142857142857,5.371428571428572,27.47142857142857,31.87142857142857,24.957142857142856,8.3,34.142857142857146,11,1,1
2021-04-04,102.0,15.657142857142857,8.514285714285714,11.771428571428572,13.342857142857143,28.214285714285715,32.98571428571429,24.957142857142856,6.328571428571428,30.942857142857147,7,1,1
2021-04-11,112.0,9.571428571428571,6.314285714285715,8.828571428571427,9.085714285714285,28.47142857142857,32.957142857142856,25.414285714285715,8.171428571428573,33.34285714285714,10,0,2
2021-04-18,129.0,16.4,6.685714285714285,10.085714285714285,14.0,27.728571428571428,32.0,24.442857142857143,6.185714285714285,25.928571428571427,10,2,2
2021-04-25,84.0,6.114285714285714,3.314285714285714,3.6,3.8857142857142852,28.285714285714285,31.87142857142857,25.514285714285712,6.185714285714285,28.571428571428573,13,1,0
2021-05-02,117.0,1.5142857142857145,1.4285714285714286,1.542857142857143,1.542857142857143,28.557142857142857,32.67142857142857,25.814285714285713,7.742857142857143,31.74285714285714,9,1,3
2021-05-09,92.0,4.314285714285714,3.9714285714285715,4.0285714285714285,4.228571428571429,28.428571428571427,32.41428571428572,26.099999999999998,6.028571428571429,29.099999999999998,10,3,2
2021-05-16,119.0,13.599999999999998,9.257142857142856,11.828571428571427,13.257142857142856,28.814285714285713,32.357142857142854,25.62857142857143,6.971428571428571,31.47142857142857,8,1,2
2021-05-23,130.0,12.028571428571428,6.857142857142857,9.171428571428573,10.228571428571428,28.085714285714285,30.942857142857143,24.97142857142857,6.085714285714286,26.985714285714288,11,0,1
2021-05-30,118.0,5.142857142857143,4.114285714285715,5.057142857142857,5.142857142857143,29.342857142857145,32.74285714285714,27.0,8.77142857142857,32.528571428571425,13,2,2
2021-06-06,137.0,0.3142857142857142,0.2857142857142857,0.2857142857142857,0.2857142857142857,29.52857142857143,32.614285714285714,27.271428571428572,8.528571428571428,35.971428571428575,11,1,2
2021-06-13,135.0,3.314285714285714,2.914285714285714,3.1999999999999997,3.2857142857142856,28.75714285714286,31.985714285714288,25.614285714285717,7.871428571428572,35.97142857142857,11,2,0
2021-06-20,127.0,3.885714285714286,2.485714285714286,2.7142857142857144,3.0000000000000004,27.985714285714288,31.900000000000002,25.057142857142857,6.042857142857143,33.32857142857143,10,1,0
2021-06-27,112.0,3.6,2.2285714285714286,2.942857142857143,3.4285714285714284,28.12857142857143,31.985714285714288,25.042857142857144,5.714285714285714,29.357142857142858,9,2,1
2021-07-04,104.0,6.6000000000000005,4.885714285714285,5.485714285714286,6.028571428571429,28.12857142857143,31.900000000000002,25.17142857142857,6.828571428571428,34.128571428571426,11,1,1
2021-07-11,75.0,4.942857142857143,3.085714285714286,3.657142857142857,4.171428571428571,28.057142857142857,30.87142857142857,25.785714285714285,7.128571428571428,36.51428571428571,13,2,3
2021-07-18,80.0,16.942857142857143,6.714285714285714,10.37142857142857,13.4,27.928571428571427,31.2,25.571428571428573,9.271428571428572,33.58571428571428,13,3,3
2021-07-25,82.0,0.3428571428571429,0.11428571428571428,0.17142857142857143,0.34285714285714286,29.385714285714283,32.714285714285715,26.942857142857143,9.714285714285714,33.58571428571428,7,1,2
2021-08-01,70.0,4.285714285714286,2.942857142857143,3.942857142857143,4.285714285714286,29.271428571428572,32.24285714285714,26.428571428571427,9.957142857142857,36.75714285714286,12,2,2
2021-08-08,81.0,1.5714285714285714,1.3142857142857145,1.4285714285714286,1.5142857142857142,28.271428571428572,31.842857142857138,25.47142857142857,8.528571428571428,35.42857142857143,10,2,2
2021-08-15,56.0,4.057142857142857,3.1714285714285717,3.257142857142857,3.342857142857143,28.37142857142857,31.814285714285717,25.271428571428572,8.085714285714285,41.51428571428572,8,1,1
2021-08-22,53.0,17.885714285714286,5.685714285714285,7.571428571428571,12.0,26.857142857142858,30.12857142857143,24.342857142857145,6.700000000000001,31.5,8,3,0
2021-08-29,46.0,7.142857142857143,4.114285714285714,4.3428571428571425,4.714285714285714,27.142857142857142,30.3,24.62857142857143,8.671428571428573,34.91428571428572,9,1,1
2021-09-05,61.0,18.228571428571428,7.885714285714286,11.342857142857143,14.285714285714286,27.442857142857143,30.842857142857145,24.7,8.428571428571429,35.17142857142857,11,2,1
2021-09-12,74.0,6.628571428571428,7.942857142857143,8.742857142857144,9.085714285714285,28.357142857142858,31.685714285714287,25.042857142857144,7.771428571428571,33.34285714285714,12,3,1
2021-09-19,110.0,0.5428571428571428,0.39999999999999997,0.42857142857142855,0.4571428571428572,28.47142857142857,31.471428571428568,26.514285714285712,9.814285714285715,34.65714285714286,10,2,1
2021-09-26,105.0,4.628571428571428,2.7428571428571433,3.2285714285714286,3.257142857142857,28.957142857142856,32.41428571428572,25.900000000000002,8.328571428571427,35.714285714285715,11,1,1
2021-10-03,104.0,16.257142857142856,6.6000000000000005,11.8,14.542857142857144,27.314285714285713,31.25714285714286,24.542857142857144,6.042857142857143,30.157142857142855,10,2,0
2021-10-10,85.0,5.057142857142857,3.6285714285714286,4.685714285714285,4.971428571428571,29.2,32.528571428571425,26.099999999999998,8.571428571428571,33.6,11,1,1
2021-10-17,76.0,1.0285714285714287,0.8857142857142858,0.942857142857143,0.9714285714285715,29.428571428571427,32.857142857142854,27.071428571428573,8.142857142857142,32.028571428571425,10,1,2
2021-10-24,75.0,6.628571428571428,3.771428571428572,4.571428571428571,5.428571428571429,27.52857142857143,31.8,25.157142857142855,6.242857142857143,30.400000000000002,8,3,2
2021-10-31,59.0,4.0,2.857142857142857,3.085714285714286,3.2571428571428567,28.25714285714286,32.142857142857146,25.557142857142857,6.814285714285714,31.742857142857144,8,1,1
2021-11-07,42.0,15.485714285714286,9.857142857142858,12.314285714285715,13.771428571428572,26.985714285714288,31.985714285714288,24.585714285714285,5.114285714285715,27.5,8,1,0
2021-11-14,56.0,6.485714285714286,2.085714285714286,3.457142857142857,5.228571428571429,27.400000000000002,31.17142857142857,24.714285714285715,6.057142857142857,29.885714285714283,7,2,2
2021-11-21,63.0,9.771428571428572,5.085714285714286,8.114285714285714,9.37142857142857,27.74285714285714,31.75714285714286,24.985714285714288,5.757142857142857,32.528571428571425,7,1,0
2021-11-28,48.0,12.885714285714286,8.114285714285714,10.4,12.0,27.585714285714285,31.714285714285715,24.385714285714283,5.457142857142857,27.785714285714285,7,1,0
2021-12-05,65.0,2.0857142857142854,0.8857142857142858,1.4285714285714284,1.857142857142857,28.214285714285715,32.028571428571425,25.542857142857144,7.514285714285713,33.32857142857143,6,1,1
2021-12-12,61.0,2.085714285714286,1.1714285714285713,1.6285714285714286,1.8,27.599999999999998,31.32857142857143,25.642857142857142,9.585714285714285,34.91428571428572,6,0,1
2021-12-19,68.0,10.314285714285715,7.3428571428571425,8.342857142857143,8.914285714285715,27.728571428571428,31.62857142857143,25.25714285714286,7.514285714285714,34.385714285714286,5,1,1
2021-12-26,79.0,1.5142857142857145,0.8857142857142856,1.1428571428571428,1.1428571428571428,27.785714285714285,31.5,25.785714285714285,8.485714285714286,28.042857142857144,4,0,1
2022-01-02,106.0,11.828571428571427,2.8857142857142857,4.257142857142857,5.114285714285714,26.914285714285715,30.157142857142855,24.728571428571428,7.985714285714286,29.62857142857143,11,3,2
2022-01-09,146.0,1.6857142857142857,1.3142857142857143,1.3714285714285714,1.4000000000000001,27.428571428571427,31.428571428571427,25.014285714285712,8.814285714285715,29.357142857142858,13,2,4
2022-01-16,180.0,0.0,0.0,0.0,0.0,27.557142857142857,31.52857142857143,25.057142857142857,11.842857142857143,36.24285714285715,15,3,3
2022-01-23,171.0,1.2857142857142858,0.8571428571428571,0.8857142857142858,1.0,27.514285714285712,31.728571428571428,25.12857142857143,10.942857142857141,34.91428571428572,18,3,2
2022-01-30,154.0,0.5428571428571428,0.5428571428571428,0.5428571428571428,0.5428571428571428,27.87142857142857,32.714285714285715,24.87142857142857,9.885714285714286,30.685714285714287,11,0,2
2022-02-06,169.0,3.085714285714286,0.5714285714285714,0.9714285714285714,1.3142857142857145,28.057142857142857,32.457142857142856,25.442857142857143,11.314285714285715,34.91428571428572,16,1,1
2022-02-13,206.0,10.857142857142858,3.8000000000000003,5.885714285714286,6.971428571428572,26.342857142857145,30.114285714285717,24.071428571428573,7.2,27.785714285714285,14,3,4
2022-02-20,201.0,4.971428571428571,4.085714285714285,4.742857142857143,4.771428571428571,27.62857142857143,31.3,25.0,8.985714285714286,30.400000000000002,14,2,1
2022-02-27,263.0,6.085714285714286,3.885714285714286,4.6571428571428575,4.971428571428571,27.17142857142857,31.157142857142855,24.599999999999998,9.214285714285714,30.95714285714286,20,3,5
2022-03-06,369.0,3.4285714285714284,1.9714285714285715,3.085714285714286,3.371428571428571,27.614285714285717,32.41428571428572,24.842857142857145,8.442857142857143,31.47142857142857,22,3,4
2022-03-13,421.0,0.9142857142857144,0.5714285714285714,0.5714285714285714,0.8857142857142858,28.114285714285717,32.642857142857146,25.485714285714288,9.542857142857143,31.457142857142856,25,3,5
2022-03-20,441.0,5.8,2.857142857142857,4.514285714285714,5.485714285714286,28.0,32.22857142857143,25.32857142857143,7.357142857142857,30.428571428571427,23,5,5
2022-03-27,510.0,7.714285714285714,7.285714285714286,7.457142857142857,7.714285714285714,28.5,33.142857142857146,25.014285714285712,7.557142857142857,29.885714285714283,33,6,7
2022-04-03,643.0,7.114285714285715,4.914285714285714,5.114285714285714,5.742857142857143,28.17142857142857,32.84285714285714,24.914285714285715,6.171428571428572,32.01428571428571,27,4,4
2022-04-10,734.0,3.057142857142857,2.3142857142857145,2.5714285714285716,2.971428571428571,27.342857142857145,31.3,24.842857142857145,6.071428571428571,30.157142857142855,42,8,8
2022-04-17,942.0,15.028571428571427,9.400000000000002,13.028571428571427,14.142857142857142,28.400000000000002,32.128571428571426,24.714285714285715,6.057142857142857,33.6,57,5,9
2022-04-24,1003.0,7.485714285714286,4.885714285714286,5.8,6.6571428571428575,28.37142857142857,32.48571428571429,25.099999999999998,6.857142857142857,32.528571428571425,74,10,16
2022-05-01,846.0,7.0,4.142857142857143,5.9142857142857155,6.742857142857143,28.442857142857143,32.457142857142856,25.900000000000002,5.771428571428571,25.385714285714283,58,6,13
2022-05-08,1315.0,1.5999999999999999,0.7999999999999999,1.0,1.4000000000000001,28.7,31.514285714285712,25.87142857142857,8.185714285714285,33.042857142857144,64,7,12
2022-05-15,1276.0,1.6285714285714286,0.8571428571428571,1.0,1.4000000000000001,29.485714285714288,33.22857142857143,26.585714285714285,9.242857142857144,32.785714285714285,100,12,25
2022-05-22,1567.0,4.257142857142857,4.2,4.228571428571429,4.228571428571429,28.942857142857143,32.9,26.085714285714285,7.057142857142857,33.32857142857143,84,12,19
2022-05-29,1454.0,7.085714285714286,4.828571428571428,6.057142857142857,6.685714285714285,29.314285714285713,33.8,25.857142857142858,6.885714285714286,29.099999999999998,86,12,24
2022-06-05,1460.0,10.485714285714286,6.257142857142857,9.77142857142857,10.342857142857142,28.814285714285713,32.31428571428571,25.814285714285713,6.728571428571429,30.942857142857143,87,12,23
2022-06-12,1254.0,10.771428571428572,8.142857142857142,9.799999999999999,10.657142857142857,27.814285714285713,31.5,24.728571428571428,5.671428571428572,29.085714285714285,90,13,22
2022-06-19,1172.0,1.1142857142857143,0.7428571428571429,0.8571428571428571,0.9428571428571428,27.900000000000002,31.142857142857142,25.5,5.742857142857143,28.02857142857143,84,11,27
2022-06-26,1187.0,6.314285714285715,3.1999999999999997,4.057142857142857,5.6000000000000005,27.542857142857144,30.099999999999998,25.385714285714283,6.685714285714285,30.414285714285715,83,17,22
2022-07-03,1164.0,2.1142857142857143,1.3428571428571427,1.942857142857143,2.057142857142857,28.62857142857143,31.614285714285717,25.985714285714288,7.742857142857143,35.68571428571429,85,10,17
2022-07-10,918.0,3.6571428571428575,2.5714285714285716,3.0285714285714285,3.1999999999999997,28.542857142857144,31.442857142857143,25.8,7.171428571428572,31.485714285714288,74,10,22
2022-07-17,1036.0,4.057142857142858,2.8000000000000003,4.0,4.028571428571429,29.071428571428573,32.028571428571425,26.457142857142856,9.357142857142858,30.685714285714287,69,10,20
2022-07-24,1092.0,6.028571428571429,3.3714285714285714,4.514285714285714,5.114285714285714,28.442857142857143,31.75714285714286,25.5,8.557142857142857,32.25714285714285,68,7,18
2022-07-31,896.0,6.457142857142857,4.542857142857143,5.371428571428572,5.942857142857142,28.17142857142857,31.457142857142856,25.142857142857142,9.785714285714286,37.58571428571429,64,10,18
2022-08-07,879.0,2.457142857142857,1.0857142857142859,1.5142857142857142,1.9428571428571428,27.842857142857145,30.914285714285715,25.67142857142857,7.3428571428571425,28.557142857142857,55,10,16
2022-08-14,679.0,4.628571428571428,3.8285714285714287,4.6000000000000005,4.628571428571428,29.25714285714286,32.41428571428572,26.842857142857145,11.042857142857143,35.17142857142857,53,5,13
2022-08-21,662.0,4.2,3.1142857142857143,3.457142857142857,3.5714285714285716,28.385714285714283,31.442857142857143,26.042857142857144,9.314285714285715,36.75714285714286,45,6,9
2022-08-28,581.0,7.8,3.2857142857142856,3.971428571428571,5.285714285714286,27.357142857142858,30.585714285714285,24.771428571428572,7.542857142857143,31.75714285714286,45,9,12
2022-09-04,570.0,1.5428571428571427,1.0,1.1428571428571428,1.257142857142857,27.828571428571426,30.785714285714285,25.842857142857145,6.671428571428571,31.742857142857144,44,10,13
2022-09-11,544.0,1.342857142857143,0.7714285714285715,0.9142857142857144,1.2,27.885714285714283,31.414285714285715,25.614285714285717,7.685714285714285,31.214285714285715,40,8,12
2022-09-18,472.0,3.9142857142857146,1.3142857142857143,1.8571428571428572,2.1714285714285713,27.67142857142857,30.642857142857142,25.400000000000002,8.171428571428573,35.714285714285715,40,6,8
2022-09-25,426.0,7.285714285714286,4.457142857142857,5.885714285714286,6.657142857142857,27.771428571428572,30.557142857142857,24.714285714285715,6.785714285714286,32.528571428571425,38,5,10
2022-10-02,397.0,8.342857142857143,5.314285714285715,7.142857142857143,7.314285714285715,28.17142857142857,31.942857142857143,24.82857142857143,6.914285714285714,30.771428571428572,32,5,8
2022-10-09,376.0,6.0,4.457142857142857,5.2,5.542857142857143,26.928571428571427,30.599999999999998,24.74285714285714,5.314285714285715,27.87142857142857,39,6,13
2022-10-16,373.0,6.2,3.2285714285714286,3.7714285714285714,4.428571428571429,27.842857142857145,31.5,24.785714285714285,6.514285714285714,31.414285714285715,33,7,11
2022-10-23,314.0,8.77142857142857,5.971428571428571,7.285714285714286,7.971428571428571,27.814285714285713,31.442857142857143,25.02857142857143,6.057142857142857,26.24285714285714,36,4,12
2022-10-30,318.0,12.257142857142856,7.085714285714286,8.457142857142857,11.428571428571429,27.614285714285717,31.814285714285713,24.571428571428573,7.3,29.714285714285715,29,6,5
2022-11-06,294.0,9.085714285714285,6.857142857142857,8.285714285714286,10.62857142857143,27.271428571428572,30.942857142857143,24.185714285714287,6.942857142857143,35.08571428571428,25,4,6
2022-11-13,315.0,18.97142857142857,11.77142857142857,14.742857142857144,16.17142857142857,26.557142857142857,30.985714285714288,24.271428571428572,6.6000000000000005,27.242857142857144,24,2,7
2022-11-20,265.0,6.114285714285714,3.0285714285714285,4.057142857142858,5.228571428571429,27.571428571428573,31.61428571428571,24.442857142857143,6.771428571428571,32.01428571428571,24,3,7
2022-11-27,242.0,5.485714285714286,6.6000000000000005,6.971428571428572,7.2,28.085714285714285,31.82857142857143,24.52857142857143,7.028571428571429,36.771428571428565,18,4,3
2022-12-04,327.0,13.828571428571427,8.942857142857143,11.142857142857142,12.4,27.057142857142857,31.5,24.12857142857143,6.8999999999999995,32.285714285714285,26,5,6
2022-12-11,290.0,9.37142857142857,6.457142857142857,7.371428571428571,8.314285714285715,26.8,30.32857142857143,24.8,6.357142857142857,26.97142857142857,28,3,8
2022-12-18,270.0,11.685714285714285,6.885714285714285,9.028571428571428,9.542857142857143,26.414285714285715,29.82857142857143,24.314285714285713,8.628571428571428,28.314285714285717,23,4,6
2022-12-25,285.0,1.4571428571428573,1.1714285714285713,1.257142857142857,1.342857142857143,26.685714285714287,30.285714285714285,24.442857142857143,10.214285714285714,34.114285714285714,22,4,8
